id,abbr,name,pop2012,pop2016
36029,NY,Erie County,"920,792","921,046"
36031,NY,Essex County,"39,114","38,102"
36033,NY,Franklin County,"51,788","50,409"
36035,NY,Fulton County,"55,033","53,828"
36037,NY,Genesee County,"59,762","58,482"
36039,NY,Greene County,"48,711","47,508"
36041,NY,Hamilton County,"4,797","4,542"
36043,NY,Herkimer County,"64,527","62,613"
36045,NY,Jefferson County,"120,730","114,006"
36047,NY,Kings County,"2,572,282","2,629,150"
36049,NY,Lewis County,"27,267","26,865"
36051,NY,Livingston County,"64,854","64,257"
36053,NY,Madison County,"72,490","71,329"
36055,NY,Monroe County,"748,947","747,727"
36057,NY,Montgomery County,"49,848","49,276"
36059,NY,Nassau County,"1,350,748","1,361,500"
36061,NY,New York County,"1,625,121","1,643,734"
36063,NY,Niagara County,"214,841","211,758"
36065,NY,Oneida County,"234,061","231,190"
36067,NY,Onondaga County,"467,712","466,194"
36069,NY,Ontario County,"108,801","109,828"
36071,NY,Orange County,"374,100","379,210"
36073,NY,Orleans County,"42,465","41,346"
36075,NY,Oswego County,"121,551","118,987"
36077,NY,Otsego County,"61,805","60,097"
36079,NY,Putnam County,"99,717","98,900"
36081,NY,Queens County,"2,278,024","2,333,054"
36083,NY,Rensselaer County,"159,669","160,070"
36085,NY,Richmond County,"470,978","476,015"
36087,NY,Rockland County,"317,763","326,780"
36089,NY,St. Lawrence County,"112,621","110,038"
36091,NY,Saratoga County,"222,553","227,053"
36093,NY,Schenectady County,"154,945","154,553"
36095,NY,Schoharie County,"32,086","31,317"
36097,NY,Schuyler County,"18,579","18,099"
36099,NY,Seneca County,"35,380","34,777"
36101,NY,Steuben County,"99,064","96,940"
36103,NY,Suffolk County,"1,499,382","1,492,583"
36105,NY,Sullivan County,"76,952","74,801"
36107,NY,Tioga County,"50,303","48,760"
36109,NY,Tompkins County,"103,135","104,871"
36111,NY,Ulster County,"181,811","179,225"
36113,NY,Warren County,"65,418","64,567"
36115,NY,Washington County,"63,066","61,800"
36117,NY,Wayne County,"93,012","90,798"
36119,NY,Westchester County,"961,073","974,542"
36121,NY,Wyoming County,"41,771","40,791"
36123,NY,Yates County,"25,271","24,923"
37000,NC,North Carolina,"9,746,175","10,146,788"
37001,NC,Alamance County,"153,659","159,688"
37003,NC,Alexander County,"36,964","37,428"
37005,NC,Alleghany County,"10,923","10,848"
37007,NC,Anson County,"26,311","25,448"
37009,NC,Ashe County,"27,099","26,924"
37011,NC,Avery County,"17,630","17,516"
37013,NC,Beaufort County,"47,497","47,526"
37015,NC,Bertie County,"20,591","19,854"
37017,NC,Bladen County,"34,922","33,741"
37019,NC,Brunswick County,"112,163","126,953"
37021,NC,Buncombe County,"244,188","256,088"
37023,NC,Burke County,"89,901","88,851"
37025,NC,Cabarrus County,"184,290","201,590"
37027,NC,Caldwell County,"81,979","81,449"
37029,NC,Camden County,"10,035","10,418"
37031,NC,Carteret County,"67,738","68,890"
37033,NC,Caswell County,"23,220","22,910"
37035,NC,Catawba County,"154,940","156,459"
37037,NC,Chatham County,"65,764","72,243"
37039,NC,Cherokee County,"26,971","27,905"
37041,NC,Chowan County,"14,715","14,383"
37043,NC,Clay County,"10,684","10,915"
37045,NC,Cleveland County,"97,425","97,144"
37047,NC,Columbus County,"57,591","56,505"
37049,NC,Craven County,"105,309","103,445"
37051,NC,Cumberland County,"323,454","327,127"
37053,NC,Currituck County,"24,030","25,809"
37055,NC,Dare County,"34,453","35,964"
37057,NC,Davidson County,"163,474","164,926"
37059,NC,Davie County,"41,323","42,013"
37061,NC,Duplin County,"59,466","58,969"
37063,NC,Durham County,"282,676","306,212"
37065,NC,Edgecombe County,"55,746","53,318"
37067,NC,Forsyth County,"357,815","371,511"
37069,NC,Franklin County,"61,537","64,705"
37071,NC,Gaston County,"208,128","216,965"
37073,NC,Gates County,"11,919","11,478"
37075,NC,Graham County,"8,707","8,558"
37077,NC,Granville County,"57,764","59,031"
37079,NC,Greene County,"21,392","21,168"
37081,NC,Guilford County,"500,841","521,330"
37083,NC,Halifax County,"53,866","51,766"
37085,NC,Harnett County,"122,220","130,881"
37087,NC,Haywood County,"58,796","60,682"
37089,NC,Henderson County,"108,014","114,209"
37091,NC,Hertford County,"24,414","24,136"
37093,NC,Hoke County,"50,413","53,262"
37095,NC,Hyde County,"5,736","5,517"
37097,NC,Iredell County,"162,823","172,916"
37099,NC,Jackson County,"40,560","42,241"
37101,NC,Johnston County,"174,837","191,450"
37103,NC,Jones County,"10,272","9,845"
37105,NC,Lee County,"59,341","59,616"
37107,NC,Lenoir County,"59,166","57,307"
37109,NC,Lincoln County,"78,612","81,168"
37111,NC,McDowell County,"45,006","45,075"
37113,NC,Macon County,"33,820","34,376"
37115,NC,Madison County,"20,890","21,340"
37117,NC,Martin County,"23,888","23,172"
37119,NC,Mecklenburg County,"968,367","1,054,835"
37121,NC,Mitchell County,"15,380","15,126"
37123,NC,Montgomery County,"27,616","27,418"
37125,NC,Moore County,"90,376","95,776"
37127,NC,Nash County,"95,240","94,005"
37129,NC,New Hanover County,"209,189","223,483"
37131,NC,Northampton County,"21,312","20,000"
37133,NC,Onslow County,"183,807","187,136"
37135,NC,Orange County,"137,551","141,796"
37137,NC,Pamlico County,"13,041","12,821"
37139,NC,Pasquotank County,"40,546","39,864"
37141,NC,Pender County,"53,884","59,090"
37143,NC,Perquimans County,"13,543","13,335"
37145,NC,Person County,"39,167","39,284"
37147,NC,Pitt County,"172,913","177,220"
37149,NC,Polk County,"20,246","20,334"
37151,NC,Randolph County,"142,251","143,416"
37153,NC,Richmond County,"46,357","44,939"
37155,NC,Robeson County,"135,412","133,235"
37157,NC,Rockingham County,"92,684","91,393"
37159,NC,Rowan County,"137,832","139,933"
37161,NC,Rutherford County,"67,204","66,421"
37163,NC,Sampson County,"63,912","63,124"
37165,NC,Scotland County,"36,156","35,244"
37167,NC,Stanly County,"60,485","60,791"
37169,NC,Stokes County,"46,773","46,097"
37171,NC,Surry County,"73,485","72,113"
37173,NC,Swain County,"14,098","14,346"
37175,NC,Transylvania County,"32,820","33,482"
37177,NC,Tyrrell County,"4,138","4,141"
37179,NC,Union County,"208,362","226,606"
37181,NC,Vance County,"45,057","44,244"
37183,NC,Wake County,"952,296","1,046,791"
37185,NC,Warren County,"20,663","19,907"
37187,NC,Washington County,"12,716","12,195"
37189,NC,Watauga County,"52,062","53,922"
37191,NC,Wayne County,"124,551","124,150"
37193,NC,Wilkes County,"69,279","68,740"
37195,NC,Wilson County,"81,755","81,661"
37197,NC,Yadkin County,"38,125","37,532"
37199,NC,Yancey County,"17,616","17,678"
38000,ND,North Dakota,"702,087","757,952"
38001,ND,Adams County,"2,319","2,305"
38003,ND,Barnes County,"11,004","10,926"
38005,ND,Benson County,"6,760","6,739"
38007,ND,Billings County,914,934
38009,ND,Bottineau County,"6,581","6,579"
38011,ND,Bowman County,"3,211","3,241"
38013,ND,Burke County,"2,162","2,198"
38015,ND,Burleigh County,"85,981","94,487"
38017,ND,Cass County,"157,040","175,249"
38019,ND,Cavalier County,"3,945","3,827"
38021,ND,Dickey County,"5,251","5,064"
38023,ND,Divide County,"2,239","2,413"
38025,ND,Dunn County,"3,967","4,366"
38027,ND,Eddy County,"2,372","2,358"
38029,ND,Emmons County,"3,485","3,346"
38031,ND,Foster County,"3,387","3,303"
38033,ND,Golden Valley County,"1,803","1,817"
38035,ND,Grand Forks County,"67,697","71,083"
38037,ND,Grant County,"2,341","2,377"
38039,ND,Griggs County,"2,359","2,277"
38041,ND,Hettinger County,"2,558","2,629"
38043,ND,Kidder County,"2,431","2,414"
38045,ND,LaMoure County,"4,101","4,111"
38047,ND,Logan County,"1,938","1,941"
38049,ND,McHenry County,"5,783","5,963"
38051,ND,McIntosh County,"2,756","2,656"
38053,ND,McKenzie County,"7,963","12,621"
38055,ND,McLean County,"9,384","9,729"
38057,ND,Mercer County,"8,492","8,694"
38059,ND,Morton County,"28,084","30,809"
38061,ND,Mountrail County,"8,741","10,242"
38063,ND,Nelson County,"3,082","2,960"
38065,ND,Oliver County,"1,837","1,870"
38067,ND,Pembina County,"7,262","7,069"
38069,ND,Pierce County,"4,461","4,267"
38071,ND,Ramsey County,"11,572","11,547"
38073,ND,Ransom County,"5,475","5,404"
38075,ND,Renville County,"2,554","2,550"
38077,ND,Richland County,"16,221","16,353"
38079,ND,Rolette County,"14,364","14,659"
38081,ND,Sargent County,"3,894","3,890"
38083,ND,Sheridan County,"1,279","1,322"
38085,ND,Sioux County,"4,352","4,469"
38087,ND,Slope County,761,763
38089,ND,Stark County,"26,919","31,199"
38091,ND,Steele County,"2,000","1,962"
38093,ND,Stutsman County,"20,983","21,128"
38095,ND,Towner County,"2,326","2,263"
38097,ND,Traill County,"8,070","8,030"
38099,ND,Walsh County,"11,065","10,904"
38101,ND,Ward County,"65,554","70,210"
38103,ND,Wells County,"4,266","4,098"
38105,ND,Williams County,"26,741","34,337"
39000,OH,Ohio,"11,550,839","11,614,373"
39001,OH,Adams County,"28,358","27,907"
39003,OH,Allen County,"105,295","103,742"
39005,OH,Ashland County,"53,247","53,652"
39007,OH,Ashtabula County,"100,251","98,231"
39009,OH,Athens County,"64,605","66,186"
39011,OH,Auglaize County,"45,869","45,894"
39013,OH,Belmont County,"69,612","68,673"
39015,OH,Brown County,"44,392","43,759"
39017,OH,Butler County,"370,651","377,537"
39019,OH,Carroll County,"28,587","27,669"
39021,OH,Champaign County,"39,574","38,747"
39023,OH,Clark County,"137,172","134,786"
39025,OH,Clermont County,"199,195","203,022"
39027,OH,Clinton County,"41,828","41,902"
39029,OH,Columbiana County,"106,417","103,685"
39031,OH,Coshocton County,"36,818","36,602"
39033,OH,Crawford County,"42,828","42,083"
39035,OH,Cuyahoga County,"1,265,611","1,249,352"
39037,OH,Darke County,"52,496","51,778"
39039,OH,Defiance County,"38,829","38,158"
39041,OH,Delaware County,"181,128","196,463"
39043,OH,Erie County,"76,455","75,107"
39045,OH,Fairfield County,"147,500","152,597"
39047,OH,Fayette County,"28,838","28,676"
39049,OH,Franklin County,"1,197,640","1,264,518"
39051,OH,Fulton County,"42,452","42,514"
39053,OH,Gallia County,"30,843","30,015"
39055,OH,Geauga County,"93,862","94,060"
39057,OH,Greene County,"164,421","164,765"
39059,OH,Guernsey County,"39,836","39,063"
39061,OH,Hamilton County,"802,326","809,099"
39063,OH,Hancock County,"75,638","75,872"
39065,OH,Hardin County,"31,639","31,474"
39067,OH,Harrison County,"15,703","15,307"
39069,OH,Henry County,"28,074","27,629"
39071,OH,Highland County,"43,034","43,029"
39073,OH,Hocking County,"29,304","28,340"
39075,OH,Holmes County,"43,138","43,936"
39077,OH,Huron County,"59,243","58,439"
39079,OH,Jackson County,"32,909","32,505"
39081,OH,Jefferson County,"68,336","66,704"
39083,OH,Knox County,"60,790","60,814"
39085,OH,Lake County,"229,409","228,614"
39087,OH,Lawrence County,"62,114","60,872"
39089,OH,Licking County,"167,765","172,198"
39091,OH,Logan County,"45,444","45,165"
39093,OH,Lorain County,"301,689","306,365"
39095,OH,Lucas County,"437,135","432,488"
39097,OH,Madison County,"42,968","43,419"
39099,OH,Mahoning County,"235,777","230,008"
39101,OH,Marion County,"66,229","65,096"
39103,OH,Medina County,"173,669","177,221"
39105,OH,Meigs County,"23,602","23,125"
39107,OH,Mercer County,"40,850","40,909"
39109,OH,Miami County,"103,103","104,679"
39111,OH,Monroe County,"14,578","14,210"
39113,OH,Montgomery County,"534,692","531,239"
39115,OH,Morgan County,"14,966","14,804"
39117,OH,Morrow County,"34,972","35,036"
39119,OH,Muskingum County,"85,872","86,068"
39121,OH,Noble County,"14,583","14,294"
39123,OH,Ottawa County,"41,307","40,636"
39125,OH,Paulding County,"19,270","18,865"
39127,OH,Perry County,"35,991","35,927"
39129,OH,Pickaway County,"56,326","57,565"
39131,OH,Pike County,"28,486","28,160"
39133,OH,Portage County,"161,427","161,921"
39135,OH,Preble County,"41,880","41,247"
39137,OH,Putnam County,"34,189","34,056"
39139,OH,Richland County,"122,590","121,107"
39141,OH,Ross County,"77,418","77,000"
39143,OH,Sandusky County,"60,492","59,330"
39145,OH,Scioto County,"78,586","76,088"
39147,OH,Seneca County,"56,038","55,353"
39149,OH,Shelby County,"49,133","48,623"
39151,OH,Stark County,"374,807","373,612"
39153,OH,Summit County,"541,050","540,300"
39155,OH,Trumbull County,"207,371","201,825"
39157,OH,Tuscarawas County,"92,452","92,420"
39159,OH,Union County,"52,834","55,457"
39161,OH,Van Wert County,"28,715","28,362"
39163,OH,Vinton County,"13,232","12,921"
39165,OH,Warren County,"217,788","227,063"
39167,OH,Washington County,"61,494","60,610"
39169,OH,Wayne County,"115,045","116,470"
39171,OH,Williams County,"37,553","37,017"
39173,OH,Wood County,"128,609","130,219"
39175,OH,Wyandot County,"22,595","22,118"
40000,OK,Oklahoma,"3,817,054","3,923,561"
40001,OK,Adair County,"22,252","22,098"
40003,OK,Alfalfa County,"5,653","5,827"
40005,OK,Atoka County,"13,978","13,810"
40007,OK,Beaver County,"5,584","5,382"
40009,OK,Beckham County,"23,123","22,519"
40011,OK,Blaine County,"9,814","9,643"
40013,OK,Bryan County,"43,458","45,573"
40015,OK,Caddo County,"29,680","29,557"
40017,OK,Canadian County,"122,543","136,532"
40019,OK,Carter County,"48,099","48,556"
40021,OK,Cherokee County,"48,051","48,700"
40023,OK,Choctaw County,"15,173","14,885"
40025,OK,Cimarron County,"2,392","2,162"
40027,OK,Cleveland County,"266,199","278,655"
40029,OK,Coal County,"5,906","5,651"
40031,OK,Comanche County,"126,609","122,136"
40033,OK,Cotton County,"6,146","5,941"
40035,OK,Craig County,"14,720","14,625"
40037,OK,Creek County,"70,889","71,312"
40039,OK,Custer County,"28,511","29,293"
40041,OK,Delaware County,"41,397","41,598"
40043,OK,Dewey County,"4,786","4,819"
40045,OK,Ellis County,"4,069","4,080"
40047,OK,Garfield County,"61,278","62,603"
40049,OK,Garvin County,"27,302","27,838"
40051,OK,Grady County,"53,054","54,655"
40053,OK,Grant County,"4,510","4,465"
40055,OK,Greer County,"6,059","5,998"
40057,OK,Harmon County,"2,907","2,704"
40059,OK,Harper County,"3,707","3,717"
40061,OK,Haskell County,"12,866","12,747"
40063,OK,Hughes County,"13,797","13,566"
40065,OK,Jackson County,"26,260","25,497"
40067,OK,Jefferson County,"6,329","6,230"
40069,OK,Johnston County,"10,987","11,087"
40071,OK,Kay County,"45,681","44,943"
40073,OK,Kingfisher County,"14,989","15,638"
40075,OK,Kiowa County,"9,346","9,077"
40077,OK,Latimer County,"10,946","10,414"
40079,OK,Le Flore County,"49,983","49,873"
40081,OK,Lincoln County,"34,209","35,129"
40083,OK,Logan County,"43,673","46,588"
40085,OK,Love County,"9,565","9,997"
40087,OK,McClain County,"35,615","38,682"
40089,OK,McCurtain County,"33,240","32,822"
40091,OK,McIntosh County,"20,521","19,815"
40093,OK,Major County,"7,669","7,772"
40095,OK,Marshall County,"15,911","16,191"
40097,OK,Mayes County,"41,124","40,920"
40099,OK,Murray County,"13,637","13,918"
40101,OK,Muskogee County,"70,531","69,477"
40103,OK,Noble County,"11,515","11,384"
40105,OK,Nowata County,"10,597","10,419"
40107,OK,Okfuskee County,"12,292","12,167"
40109,OK,Oklahoma County,"742,541","782,970"
40111,OK,Okmulgee County,"39,607","39,213"
40113,OK,Osage County,"47,996","47,806"
40115,OK,Ottawa County,"32,225","31,691"
40117,OK,Pawnee County,"16,457","16,485"
40119,OK,Payne County,"78,457","81,131"
40121,OK,Pittsburg County,"45,111","44,173"
40123,OK,Pontotoc County,"38,039","38,330"
40125,OK,Pottawatomie County,"70,679","72,290"
40127,OK,Pushmataha County,"11,227","11,057"
40129,OK,Roger Mills County,"3,773","3,640"
40131,OK,Rogers County,"88,404","91,766"
40133,OK,Seminole County,"25,468","25,207"
40135,OK,Sequoyah County,"41,489","41,294"
40137,OK,Stephens County,"44,873","44,090"
40139,OK,Texas County,"21,470","21,098"
40141,OK,Tillman County,"7,788","7,465"
40143,OK,Tulsa County,"614,582","642,940"
40145,OK,Wagoner County,"75,043","77,679"
40147,OK,Washington County,"51,579","52,087"
40149,OK,Washita County,"11,654","11,447"
40151,OK,Woods County,"8,838","9,201"
40153,OK,Woodward County,"20,622","20,814"
41000,OR,Oregon,"3,899,116","4,093,465"
41001,OR,Baker County,"15,987","16,059"
41003,OR,Benton County,"86,441","89,385"
41005,OR,Clackamas County,"383,339","408,062"
41007,OR,Clatsop County,"37,351","38,632"
41009,OR,Columbia County,"49,201","50,785"
41011,OR,Coos County,"62,745","63,761"
41013,OR,Crook County,"20,642","22,570"
41015,OR,Curry County,"22,237","22,713"
41017,OR,Deschutes County,"161,765","181,307"
41019,OR,Douglas County,"107,111","108,457"
41021,OR,Gilliam County,"1,947","1,854"
41023,OR,Grant County,"7,328","7,158"
41025,OR,Harney County,"7,246","7,292"
41027,OR,Hood River County,"22,587","23,232"
41029,OR,Jackson County,"206,346","216,527"
41031,OR,Jefferson County,"21,763","23,080"
41033,OR,Josephine County,"82,798","85,904"
41035,OR,Klamath County,"66,075","66,443"
41037,OR,Lake County,"7,768","7,837"
41039,OR,Lane County,"354,993","369,519"
41041,OR,Lincoln County,"46,158","47,806"
41043,OR,Linn County,"118,332","122,849"
41045,OR,Malheur County,"30,619","30,439"
41047,OR,Marion County,"319,946","336,316"
41049,OR,Morrow County,"11,237","11,274"
41051,OR,Multnomah County,"759,071","799,766"
41053,OR,Polk County,"76,298","81,823"
41055,OR,Sherman County,"1,732","1,710"
41057,OR,Tillamook County,"25,329","26,143"
41059,OR,Umatilla County,"76,891","76,456"
41061,OR,Union County,"25,807","26,087"
41063,OR,Wallowa County,"6,810","6,946"
41065,OR,Wasco County,"25,470","26,115"
41067,OR,Washington County,"547,639","582,779"
41069,OR,Wheeler County,"1,420","1,344"
41071,OR,Yamhill County,"100,687","105,035"
42000,PA,Pennsylvania,"12,771,854","12,784,227"
42001,PA,Adams County,"101,535","102,180"
42003,PA,Allegheny County,"1,230,842","1,225,365"
42005,PA,Armstrong County,"68,367","66,486"
42007,PA,Beaver County,"170,250","167,429"
42009,PA,Bedford County,"49,375","48,325"
42011,PA,Berks County,"413,331","414,812"
42013,PA,Blair County,"126,991","124,650"
42015,PA,Bradford County,"62,847","60,770"
42017,PA,Bucks County,"625,930","626,399"
42019,PA,Butler County,"185,081","186,847"
42021,PA,Cambria County,"141,531","134,732"
42023,PA,Cameron County,"4,946","4,677"
42025,PA,Carbon County,"64,963","63,594"
42027,PA,Centre County,"155,936","161,464"
42029,PA,Chester County,"506,278","516,312"
42031,PA,Clarion County,"39,437","38,513"
42033,PA,Clearfield County,"81,479","80,596"
42035,PA,Clinton County,"39,740","39,233"
42037,PA,Columbia County,"66,888","66,420"
42039,PA,Crawford County,"87,675","86,257"
42041,PA,Cumberland County,"239,217","248,506"
42043,PA,Dauphin County,"269,961","273,707"
42045,PA,Delaware County,"560,834","563,402"
42047,PA,Elk County,"31,627","30,480"
42049,PA,Erie County,"281,541","276,207"
42051,PA,Fayette County,"135,464","132,733"
42053,PA,Forest County,"7,655","7,321"
42055,PA,Franklin County,"151,575","153,851"
42057,PA,Fulton County,"14,749","14,640"
42059,PA,Greene County,"38,063","37,197"
42061,PA,Huntingdon County,"46,052","45,634"
42063,PA,Indiana County,"88,255","86,364"
42065,PA,Jefferson County,"44,839","44,073"
42067,PA,Juniata County,"24,900","24,863"
42069,PA,Lackawanna County,"214,583","211,321"
42071,PA,Lancaster County,"526,864","538,500"
42073,PA,Lawrence County,"89,713","87,294"
42075,PA,Lebanon County,"135,633","138,863"
42077,PA,Lehigh County,"355,403","363,147"
42079,PA,Luzerne County,"321,420","316,383"
42081,PA,Lycoming County,"117,319","115,248"
42083,PA,McKean County,"43,234","41,883"
42085,PA,Mercer County,"115,806","112,913"
42087,PA,Mifflin County,"46,832","46,342"
42089,PA,Monroe County,"168,567","166,098"
42091,PA,Montgomery County,"809,540","821,725"
42093,PA,Montour County,"18,454","18,343"
42095,PA,Northampton County,"299,293","302,294"
42097,PA,Northumberland County,"94,512","92,541"
42099,PA,Perry County,"45,720","45,820"
42101,PA,Philadelphia County,"1,550,379","1,567,872"
42103,PA,Pike County,"56,758","55,562"
42105,PA,Potter County,"17,610","16,885"
42107,PA,Schuylkill County,"147,302","143,573"
42109,PA,Snyder County,"39,803","40,468"
42111,PA,Somerset County,"77,191","75,061"
42113,PA,Sullivan County,"6,446","6,137"
42115,PA,Susquehanna County,"42,758","40,862"
42117,PA,Tioga County,"42,606","41,467"
42119,PA,Union County,"45,143","45,565"
42121,PA,Venango County,"54,232","52,582"
42123,PA,Warren County,"41,239","40,025"
42125,PA,Washington County,"208,480","207,981"
42127,PA,Wayne County,"51,695","50,710"
42129,PA,Westmoreland County,"363,179","355,458"
42131,PA,Wyoming County,"28,345","27,521"
42133,PA,York County,"437,641","443,744"
44000,RI,Rhode Island,"1,052,901","1,056,426"
44001,RI,Bristol County,"49,264","49,067"
44003,RI,Kent County,"165,134","164,614"
44005,RI,Newport County,"82,948","82,784"
44007,RI,Providence County,"629,364","633,673"
44009,RI,Washington County,"126,191","126,288"
45000,SC,South Carolina,"4,720,760","4,961,119"
45001,SC,Abbeville County,"25,054","24,872"
45003,SC,Aiken County,"163,284","167,458"
45005,SC,Allendale County,"9,988","9,045"
45007,SC,Anderson County,"189,328","196,569"
45009,SC,Bamberg County,"15,708","14,434"
45011,SC,Barnwell County,"22,295","21,483"
45013,SC,Beaufort County,"167,460","183,149"
45015,SC,Berkeley County,"189,560","210,898"
45017,SC,Calhoun County,"14,915","14,796"
45019,SC,Charleston County,"365,097","396,484"
45021,SC,Cherokee County,"55,860","56,646"
45023,SC,Chester County,"32,659","32,181"
45025,SC,Chesterfield County,"46,096","46,013"
45027,SC,Clarendon County,"34,265","33,951"
45029,SC,Colleton County,"38,224","37,923"
45031,SC,Darlington County,"68,123","67,234"
45033,SC,Dillon County,"31,534","30,858"
45035,SC,Dorchester County,"142,466","153,773"
45037,SC,Edgefield County,"26,342","26,358"
45039,SC,Fairfield County,"23,393","22,653"
45041,SC,Florence County,"138,030","138,742"
45043,SC,Georgetown County,"60,232","61,399"
45045,SC,Greenville County,"466,431","498,766"
45047,SC,Greenwood County,"69,913","70,133"
45049,SC,Hampton County,"20,725","19,922"
45051,SC,Horry County,"281,772","322,342"
45053,SC,Jasper County,"25,952","28,465"
45055,SC,Kershaw County,"62,206","64,097"
45057,SC,Lancaster County,"79,184","89,594"
45059,SC,Laurens County,"66,243","66,777"
45061,SC,Lee County,"18,672","17,635"
45063,SC,Lexington County,"269,949","286,196"
45065,SC,McCormick County,"9,944","9,643"
45067,SC,Marion County,"32,425","31,726"
45069,SC,Marlboro County,"28,159","26,945"
45071,SC,Newberry County,"37,561","38,079"
45073,SC,Oconee County,"74,603","76,355"
45075,SC,Orangeburg County,"91,397","87,903"
45077,SC,Pickens County,"119,634","122,863"
45079,SC,Richland County,"393,501","409,549"
45081,SC,Saluda County,"19,977","20,197"
45083,SC,Spartanburg County,"288,422","301,463"
45085,SC,Sumter County,"107,943","107,396"
45087,SC,Union County,"28,221","27,673"
45089,SC,Williamsburg County,"33,628","31,955"
45091,SC,York County,"234,385","258,526"
46000,SD,South Dakota,"834,441","865,454"
46003,SD,Aurora County,"2,748","2,736"
46005,SD,Beadle County,"18,004","18,101"
46007,SD,Bennett County,"3,440","3,460"
46009,SD,Bon Homme County,"7,039","6,984"
46011,SD,Brookings County,"32,700","34,135"
46013,SD,Brown County,"37,597","39,128"
46015,SD,Brule County,"5,320","5,238"
46017,SD,Buffalo County,"2,016","2,043"
46019,SD,Butte County,"10,244","10,205"
46021,SD,Campbell County,"1,389","1,378"
46023,SD,Charles Mix County,"9,202","9,396"
46025,SD,Clark County,"3,587","3,656"
46027,SD,Clay County,"14,125","14,086"
46029,SD,Codington County,"27,607","28,063"
46031,SD,Corson County,"4,085","4,132"
46033,SD,Custer County,"8,319","8,596"
46035,SD,Davison County,"19,788","19,903"
46037,SD,Day County,"5,632","5,571"
46039,SD,Deuel County,"4,371","4,231"
46041,SD,Dewey County,"5,545","5,742"
46043,SD,Douglas County,"2,961","2,932"
46045,SD,Edmunds County,"4,027","3,952"
46047,SD,Fall River County,"6,989","6,849"
46049,SD,Faulk County,"2,371","2,354"
46051,SD,Grant County,"7,257","7,148"
46053,SD,Gregory County,"4,256","4,171"
46055,SD,Haakon County,"1,913","1,892"
46057,SD,Hamlin County,"5,954","6,028"
46059,SD,Hand County,"3,390","3,319"
46061,SD,Hanson County,"3,382","3,374"
46063,SD,Harding County,"1,318","1,278"
46065,SD,Hughes County,"17,433","17,600"
46067,SD,Hutchinson County,"7,223","7,368"
46069,SD,Hyde County,"1,430","1,352"
46071,SD,Jackson County,"3,175","3,326"
46073,SD,Jerauld County,"2,040","2,004"
46075,SD,Jones County,"1,007",927
46077,SD,Kingsbury County,"5,234","5,001"
46079,SD,Lake County,"11,827","12,909"
46081,SD,Lawrence County,"24,385","25,281"
46083,SD,Lincoln County,"48,329","54,469"
46085,SD,Lyman County,"3,781","3,894"
46087,SD,McCook County,"5,600","5,625"
46089,SD,McPherson County,"2,428","2,438"
46091,SD,Marshall County,"4,662","4,801"
46093,SD,Meade County,"25,930","27,693"
46095,SD,Mellette County,"2,091","2,102"
46097,SD,Miner County,"2,321","2,281"
46099,SD,Minnehaha County,"175,494","187,318"
46101,SD,Moody County,"6,457","6,505"
46102,SD,Oglala Lakota County,"14,071","14,415"
46103,SD,Pennington County,"104,393","109,372"
46105,SD,Perkins County,"3,030","2,983"
46107,SD,Potter County,"2,351","2,299"
46109,SD,Roberts County,"10,341","10,255"
46111,SD,Sanborn County,"2,325","2,396"
46115,SD,Spink County,"6,650","6,420"
46117,SD,Stanley County,"2,963","2,993"
46119,SD,Sully County,"1,441","1,421"
46121,SD,Todd County,"9,938","10,155"
46123,SD,Tripp County,"5,485","5,492"
46125,SD,Turner County,"8,330","8,317"
46127,SD,Union County,"14,770","14,934"
46129,SD,Walworth County,"5,470","5,610"
46135,SD,Yankton County,"22,595","22,616"
46137,SD,Ziebach County,"2,865","2,801"
47000,TN,Tennessee,"6,454,306","6,651,194"
47001,TN,Anderson County,"75,326","75,936"
47003,TN,Bedford County,"45,307","47,484"
47005,TN,Benton County,"16,354","16,014"
47007,TN,Bledsoe County,"12,791","14,675"
47009,TN,Blount County,"124,069","128,670"
47011,TN,Bradley County,"101,101","104,490"
47013,TN,Campbell County,"40,460","39,714"
47015,TN,Cannon County,"13,868","14,027"
47017,TN,Carroll County,"28,707","28,092"
47019,TN,Carter County,"57,309","56,502"
47021,TN,Cheatham County,"39,245","39,880"
47023,TN,Chester County,"17,213","17,453"
47025,TN,Claiborne County,"31,770","31,757"
47027,TN,Clay County,"7,801","7,752"
47029,TN,Cocke County,"35,450","35,219"
47031,TN,Coffee County,"53,132","54,682"
47033,TN,Crockett County,"14,607","14,411"
47035,TN,Cumberland County,"57,073","58,655"
47037,TN,Davidson County,"649,004","684,410"
47039,TN,Decatur County,"11,660","11,769"
47041,TN,DeKalb County,"18,911","19,361"
47043,TN,Dickson County,"50,177","52,170"
47045,TN,Dyer County,"38,246","37,708"
47047,TN,Fayette County,"38,662","39,590"
47049,TN,Fentress County,"17,924","18,033"
47051,TN,Franklin County,"40,786","41,700"
47053,TN,Gibson County,"49,689","49,401"
47055,TN,Giles County,"29,006","29,307"
47057,TN,Grainger County,"22,649","23,072"
47059,TN,Greene County,"68,654","68,615"
47061,TN,Grundy County,"13,653","13,389"
47063,TN,Hamblen County,"62,712","63,785"
47065,TN,Hamilton County,"345,783","357,738"
47067,TN,Hancock County,"6,675","6,577"
47069,TN,Hardeman County,"26,528","25,435"
47071,TN,Hardin County,"26,005","25,679"
