id,abbr,name,votes
27023,MN,Chippewa County,6222
27025,MN,Chisago County,30228
27027,MN,Clay County,29398
27029,MN,Clearwater County,4245
27031,MN,Cook County,3395
27033,MN,Cottonwood County,5721
27035,MN,Crow Wing County,35842
27037,MN,Dakota County,231860
27039,MN,Dodge County,10654
27041,MN,Douglas County,21785
27043,MN,Faribault County,7412
27045,MN,Fillmore County,11055
27047,MN,Freeborn County,16051
27049,MN,Goodhue County,25717
27051,MN,Grant County,3473
27053,MN,Hennepin County,679977
27055,MN,Houston County,10604
27057,MN,Hubbard County,11505
27059,MN,Isanti County,21016
27061,MN,Itasca County,23880
27063,MN,Jackson County,5484
27065,MN,Kanabec County,8177
27067,MN,Kandiyohi County,21772
27069,MN,Kittson County,2385
27071,MN,Koochiching County,6363
27073,MN,Lac Qui Parle County,3860
27075,MN,Lake County,6521
27077,MN,Lake of the Woods County,2242
27079,MN,Le Sueur County,14971
27081,MN,Lincoln County,3019
27083,MN,Lyon County,12215
27085,MN,McLeod County,18807
27087,MN,Mahnomen County,2088
27089,MN,Marshall County,4817
27091,MN,Martin County,10531
27093,MN,Meeker County,12282
27095,MN,Mille Lacs County,13017
27097,MN,Morrison County,17614
27099,MN,Mower County,17715
27101,MN,Murray County,4668
27103,MN,Nicollet County,18097
27105,MN,Nobles County,8632
27107,MN,Norman County,3261
27109,MN,Olmsted County,80129
27111,MN,Otter Tail County,32500
27113,MN,Pennington County,6715
27115,MN,Pine County,13811
27117,MN,Pipestone County,4808
27119,MN,Polk County,14796
27121,MN,Pope County,6319
27123,MN,Ramsey County,273143
27125,MN,Red Lake County,1881
27127,MN,Redwood County,7611
27129,MN,Renville County,7606
27131,MN,Rice County,32443
27133,MN,Rock County,4839
27135,MN,Roseau County,7804
27137,MN,St. Louis County,112422
27139,MN,Scott County,75029
27141,MN,Sherburne County,48283
27143,MN,Sibley County,7774
27145,MN,Stearns County,79592
27147,MN,Steele County,19179
27149,MN,Stevens County,5398
27151,MN,Swift County,4994
27153,MN,Todd County,11993
27155,MN,Traverse County,1798
27157,MN,Wabasha County,11832
27159,MN,Wadena County,6934
27161,MN,Waseca County,9653
27163,MN,Washington County,144235
27165,MN,Watonwan County,4998
27167,MN,Wilkin County,3302
27169,MN,Winona County,26074
27171,MN,Wright County,69618
27173,MN,Yellow Medicine County,5276
55001,WI,Adams County,10130
55003,WI,Ashland County,8032
55005,WI,Barron County,22671
55007,WI,Bayfield County,9612
55009,WI,Brown County,129011
55011,WI,Buffalo County,6981
55013,WI,Burnett County,8738
55015,WI,Calumet County,26595
55017,WI,Chippewa County,31568
55019,WI,Clark County,13673
55021,WI,Columbia County,29698
55023,WI,Crawford County,7728
55025,WI,Dane County,309354
55027,WI,Dodge County,43078
55029,WI,Door County,17592
55031,WI,Douglas County,22536
55033,WI,Dunn County,22106
55035,WI,Eau Claire County,55025
55037,WI,Florence County,2656
55039,WI,Fond du Lac County,51796
55041,WI,Forest County,4545
55043,WI,Grant County,24368
55045,WI,Green County,18985
55047,WI,Green Lake County,9416
55049,WI,Iowa County,12275
55051,WI,Iron County,3513
55053,WI,Jackson County,9267
55055,WI,Jefferson County,43109
55057,WI,Juneau County,11735
55059,WI,Kenosha County,76304
55061,WI,Kewaunee County,10767
55063,WI,La Crosse County,63674
55065,WI,Lafayette County,7662
55067,WI,Langlade County,10186
55069,WI,Lincoln County,14712
55071,WI,Manitowoc County,40786
55073,WI,Marathon County,69518
55075,WI,Marinette County,20343
55077,WI,Marquette County,7891
55078,WI,Menominee County,1308
55079,WI,Milwaukee County,441053
55081,WI,Monroe County,19699
55083,WI,Oconto County,20206
55085,WI,Oneida County,21531
55087,WI,Outagamie County,93933
55089,WI,Ozaukee County,54560
55091,WI,Pepin County,3735
55093,WI,Pierce County,21376
55095,WI,Polk County,22745
55097,WI,Portage County,38589
55099,WI,Price County,7568
55101,WI,Racine County,94302
55103,WI,Richland County,8069
55105,WI,Rock County,76074
55107,WI,Rusk County,7088
55109,WI,St. Croix County,47508
55111,WI,Sauk County,31357
55113,WI,Sawyer County,9137
55115,WI,Shawano County,19810
55117,WI,Sheboygan County,59766
55119,WI,Taylor County,9471
55121,WI,Trempealeau County,13687
55123,WI,Vernon County,14275
55125,WI,Vilas County,13611
55127,WI,Walworth County,51391
55129,WI,Washburn County,9193
55131,WI,Washington County,76757
55133,WI,Waukesha County,237593
55135,WI,Waupaca County,26095
55137,WI,Waushara County,12074
55139,WI,Winnebago County,87135
55141,WI,Wood County,37818
29001,MO,Adair County,10226
29003,MO,Andrew County,9194
29005,MO,Atchison County,2730
29007,MO,Audrain County,10133
29009,MO,Barry County,14605
29011,MO,Barton County,5939
29013,MO,Bates County,8083
29015,MO,Benton County,9590
29017,MO,Bollinger County,5676
29019,MO,Boone County,83868
29021,MO,Buchanan County,35964
29023,MO,Butler County,17259
29025,MO,Caldwell County,4312
29027,MO,Callaway County,19333
29029,MO,Camden County,22680
29031,MO,Cape Girardeau County,37311
29033,MO,Carroll County,4361
29035,MO,Carter County,2850
29037,MO,Cass County,51410
29039,MO,Cedar County,6327
29041,MO,Chariton County,3969
29043,MO,Christian County,41863
29045,MO,Clark County,3316
29047,MO,Clay County,111170
29049,MO,Clinton County,10301
29051,MO,Cole County,37656
29053,MO,Cooper County,7986
29055,MO,Crawford County,9920
29057,MO,Dade County,3951
29059,MO,Dallas County,7453
29061,MO,Daviess County,3738
29063,MO,DeKalb County,4626
29065,MO,Dent County,6791
29067,MO,Douglas County,6666
29069,MO,Dunklin County,10578
29071,MO,Franklin County,50472
29073,MO,Gasconade County,7451
29075,MO,Gentry County,3043
29077,MO,Greene County,130523
29079,MO,Grundy County,4428
29081,MO,Harrison County,3689
29083,MO,Henry County,9912
29085,MO,Hickory County,4761
29087,MO,Holt County,2355
29089,MO,Howard County,4868
29091,MO,Howell County,17455
29093,MO,Iron County,4269
29095,MO,Jackson County,304687
29097,MO,Jasper County,48326
29099,MO,Jefferson County,106995
29101,MO,Johnson County,21362
29103,MO,Knox County,1870
29105,MO,Laclede County,16140
29107,MO,Lafayette County,15975
29109,MO,Lawrence County,16811
29111,MO,Lewis County,4480
29113,MO,Lincoln County,25114
29115,MO,Linn County,5587
29117,MO,Livingston County,6421
29119,MO,McDonald County,8302
29121,MO,Macon County,7631
29123,MO,Madison County,5321
29125,MO,Maries County,4500
29127,MO,Marion County,12938
29129,MO,Mercer County,1745
29131,MO,Miller County,11482
29133,MO,Mississippi County,5169
29135,MO,Moniteau County,6830
29137,MO,Monroe County,4156
29139,MO,Montgomery County,5429
29141,MO,Morgan County,8821
29143,MO,New Madrid County,7357
29145,MO,Newton County,26807
29147,MO,Nodaway County,9458
29149,MO,Oregon County,4668
29151,MO,Osage County,7090
29153,MO,Ozark County,4505
29155,MO,Pemiscot County,6043
29157,MO,Perry County,8740
29159,MO,Pettis County,18204
29161,MO,Phelps County,18713
29163,MO,Pike County,7428
29165,MO,Platte County,49608
29167,MO,Polk County,13763
29169,MO,Pulaski County,13582
29171,MO,Putnam County,2346
29173,MO,Ralls County,5294
29175,MO,Randolph County,10408
29177,MO,Ray County,10945
29179,MO,Reynolds County,3038
29181,MO,Ripley County,5524
29183,MO,St. Charles County,203184
29185,MO,St. Clair County,4630
29186,MO,Ste. Genevieve County,8512
29187,MO,St. Francois County,24920
29189,MO,St. Louis County,519686
29195,MO,Saline County,9274
29197,MO,Schuyler County,1936
29199,MO,Scotland County,1981
29201,MO,Scott County,17337
29203,MO,Shannon County,3904
29205,MO,Shelby County,3274
29207,MO,Stoddard County,13291
29209,MO,Stone County,16645
29211,MO,Sullivan County,2486
29213,MO,Taney County,23673
29215,MO,Texas County,10956
29217,MO,Vernon County,8631
29219,MO,Warren County,15784
29221,MO,Washington County,9331
29223,MO,Wayne County,5762
29225,MO,Webster County,16743
29227,MO,Worth County,1046
29229,MO,Wright County,8119
29189,MO,St. Louis County,132487
54001,WV,Barbour County,6116
54003,WV,Berkeley County,43364
54005,WV,Boone County,8779
54007,WV,Braxton County,5100
54009,WV,Brooke County,9696
54011,WV,Cabell County,33585
54013,WV,Calhoun County,2638
54015,WV,Clay County,2995
54017,WV,Doddridge County,2863
54019,WV,Fayette County,15478
54021,WV,Gilmer County,2579
54023,WV,Grant County,4965
54025,WV,Greenbrier County,14224
54027,WV,Hampshire County,8679
54029,WV,Hancock County,12802
54031,WV,Hardy County,5674
54033,WV,Harrison County,28351
54035,WV,Jackson County,12304
54037,WV,Jefferson County,24508
54039,WV,Kanawha County,76888
54041,WV,Lewis County,6936
54043,WV,Lincoln County,7137
54045,WV,Logan County,12440
54047,WV,McDowell County,6246
54049,WV,Marion County,23364
54051,WV,Marshall County,13351
54053,WV,Mason County,10269
54055,WV,Mercer County,23197
54057,WV,Mineral County,11671
54059,WV,Mingo County,9512
54061,WV,Monongalia County,36764
54063,WV,Monroe County,5852
54065,WV,Morgan County,7737
54067,WV,Nicholas County,9579
54069,WV,Ohio County,18214
54071,WV,Pendleton County,3254
54073,WV,Pleasants County,3179
54075,WV,Pocahontas County,3675
54077,WV,Preston County,12764
54079,WV,Putnam County,25211
54081,WV,Raleigh County,29892
54083,WV,Randolph County,10969
54085,WV,Ritchie County,4105
54087,WV,Roane County,5315
54089,WV,Summers County,4893
54091,WV,Taylor County,6593
54093,WV,Tucker County,3501
54095,WV,Tyler County,3692
54097,WV,Upshur County,9298
54099,WV,Wayne County,15347
54101,WV,Webster County,3011
54103,WV,Wetzel County,6312
54105,WV,Wirt County,2422
54107,WV,Wood County,36063
54109,WV,Wyoming County,7880
56001,WY,Albany County,17060
56003,WY,Big Horn County,5317
56005,WY,Campbell County,18199
56007,WY,Carbon County,6374
56009,WY,Converse County,6654
56011,WY,Crook County,3826
56013,WY,Fremont County,17023
56015,WY,Goshen County,5796
56017,WY,Hot Springs County,2586
56019,WY,Johnson County,4417
56021,WY,Laramie County,40969
56023,WY,Lincoln County,8875
56025,WY,Natrona County,33348
56027,WY,Niobrara County,1314
56029,WY,Park County,15095
56031,WY,Platte County,4529
56033,WY,Sheridan County,14510
56035,WY,Sublette County,4390
56037,WY,Sweetwater County,17130
56039,WY,Teton County,12627
56041,WY,Uinta County,8470
56043,WY,Washakie County,3814
56045,WY,Weston County,3526
